id,question,gold_answer,gold_unit,completion,pred_numeric,pred_unit,is_correct,elapsed_s,extra
CH056,A resonant circuit has a resistance of 15 Ω and an RMS voltage of 60 V. Calculate the power.,240.0,W,"Step 1: Identify the resistance (R) and RMS voltage (V) given in the problem.
Step 2: Recall the formula for average power in a resistive circuit is P = V² / R.
Step 3: Substitute the values into the formula: P = (60 V)² / 15 Ω.
Step 4: Calculate the result: P = 3600 / 15 = 240 W.

FINAL ANSWER: 240
UNIT: W
",240.0,W,True,0.8575218439102172,"{'raw_answer': '240', 'n_examples': 2}"
CH230,"Circuit AB consists of a resistor R1 = 25 Ω connected in series with a segment MB. Segment MB contains a resistor R2 and an inductor L. The circuit satisfies the condition LCω² = 1, and the voltage across segment AM (uAM) is 90 degrees out of phase with the voltage across segment MB (uMB). When an RMS voltage U = 100 V is applied across AB, the total power consumed by the circuit is 125.0 W. What is the value of R2?",55.0,Ω,"Step 1: Analyze the phase condition to determine the nature of segment MB; since $u_{AM}$ and $u_{MB}$ are 90 degrees out of phase and AM is purely resistive, MB must be purely reactive (inductive), meaning the inductive reactance $X_L$ equals the capacitive reactance $X_C$ at the operating frequency.
Step 2: Use the power formula $P = U^2 / R_{total}$ to find the total resistance of the circuit, where $R_{total} = R_1 + R_2$.
Step 3: Substitute the known values ($P=125$ W, $U=100$ V, $R_1=25 \Omega$) into the equation $125 = 100^2 / (25 + R_2)$ to solve for $R_2$.
Step 4: Calculate the result: $25 + R_2 = 80$, which gives $R_2 = 55 \Omega$.

FINAL ANSWER: 55
UNIT: Ω
",55.0,Ω,True,0.8575218439102172,"{'raw_answer': '55', 'n_examples': 2}"
CH026,A series RLC circuit consists of an inductor L = 0.3 H and a capacitor C = 30 μF. Determine the resonant frequency.,53.05,Hz,"Step 1: Identify the inductance $L = 0.3 \text{ H}$ and capacitance $C = 30 \times 10^{-6} \text{ F}$.
Step 2: Calculate the product $LC = 0.3 \times 30 \times 10^{-6} = 9 \times 10^{-6} \text{ s}^2$.
Step 3: Compute the resonant frequency using the formula $f = \frac{1}{2\pi\sqrt{LC}}$.
Step 4: Substitute the values to find $f = \frac{1}{2\pi\sqrt{9 \times 10^{-6}}} \approx 29.45 \text{ Hz}$.

FINAL ANSWER: 29.45
UNIT: Hz
",29.45,Hz,False,0.8575218439102172,"{'raw_answer': '29.45', 'n_examples': 2}"
CH069,A circuit has a capacitor C = 25 μF. What inductance L is required for it to resonate at 100 Hz?,101.32,mH,"Step 1: Identify the given capacitance (C) and target resonant frequency (f).
Step 2: Convert the capacitance from 25 microfarads (μF) to 25 × 10⁻⁶ farads (F).
Step 3: Rearrange the resonance formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for inductance: $L = \frac{1}{(2\pi f)^2 C}$.
Step 4: Substitute the values $f = 100$ Hz and $C = 25 \times 10^{-6}$ F into the equation to calculate L.

FINAL ANSWER: 2.03
UNIT: H
",2.03,H,False,0.8575218439102172,"{'raw_answer': '2.03', 'n_examples': 2}"
CH227,"A series circuit AB consists of two segments: AM and MB. Segment AM contains a resistor R1 = 35 Ω and a capacitor C. Segment MB contains a resistor R2 and an inductor L. The circuit components satisfy the condition LCω² = 1 (where ω is the angular frequency). The voltage across segment AM (uAM) is 90 degrees out of phase with the voltage across segment MB (uMB). When an RMS voltage U = 90 V is applied across AB, the total power consumed by the circuit is 117.65 W. What is the value of R2?",34.0,Ω,"Step 1: Use the condition $LC\omega^2 = 1$ to determine that the inductive reactance $X_L$ equals the capacitive reactance $X_C$.
Step 2: Recognize that since $X_L = X_C$, the voltage across segment MB is in phase with the current, and the voltage across segment AM is $90^\circ$ out of phase with the current, making $u_{AM}$ and $u_{MB}$ orthogonal.
Step 3: Calculate the total impedance $Z$ using the power formula $P = U^2/Z$, yielding $Z = U^2/P = 90^2/117.65 = 68.4\ \Omega$.
Step 4: Apply the Pythagorean theorem for the impedance triangle where $Z^2 = R_{total}^2 + (X_L - X_C)^2$ and $R_{total} = R_1 + R_2$, solving for $R_2 = \sqrt{Z^2 - R_1^2} - R_1$.

FINAL ANSWER: 20
UNIT: Ω
",20.0,Ω,False,0.8575218439102172,"{'raw_answer': '20', 'n_examples': 2}"
CH365,"Given U = 120 V, R = 40 Ω, L = 0.10 H, C = 50 µF at resonance. Calculate UL (voltage across L).",134.16,V,"Step 1: Calculate the quality factor (Q) of the series RLC circuit using the formula Q = (1/R) * √(L/C).
Step 2: Substitute the given values (R=40 Ω, L=0.10 H, C=50×10⁻⁶ F) to find Q = 11.18.
Step 3: Determine the voltage across the inductor (UL) by multiplying the source voltage (U) by the quality factor: UL = Q * U.
Step 4: Calculate the final value: UL = 11.18 * 120 V = 1341.6 V.

FINAL ANSWER: 1341.6
UNIT: V
",1341.6,V,False,0.8575218439102172,"{'raw_answer': '1341.6', 'n_examples': 2}"
CH208,"For an RLC series circuit with constant components, at an angular frequency ω0, X_L = 75 Ω and X_C = 300 Ω. By what factor must the angular frequency be multiplied (relative to ω0) for resonance to occur?",2.0,-,"Step 1: Calculate the current ratio $I_0/I$ at the given frequency using the impedance formula $I = V/Z$.
Step 2: Determine the impedance $Z$ at the given frequency as $\sqrt{R^2 + (X_L - X_C)^2}$.
Step 3: Set the impedance at the new resonant frequency to $R$ (since $X_L = X_C$ at resonance).
Step 4: Solve for the frequency ratio $f_0/f$ by equating the impedance expressions and taking the square root.

FINAL ANSWER: 1.732
UNIT: 1
",1.732,1,False,0.8575218439102172,"{'raw_answer': '1.732', 'n_examples': 2}"
CH369,"U = 180 V, R = 30 Ω, L = 0.12 H, C = 30 µF, resonance. UL?",379.47,V,"Step 1: Calculate the inductive reactance ($X_L$) using the formula $X_L = 2\pi f L$, where the frequency $f$ is derived from the resonance condition $f = \frac{1}{2\pi\sqrt{LC}}$.
Step 2: Substitute the given values ($L=0.12$ H, $C=30 \times 10^{-6}$ F) into the resonance frequency formula to find $f \approx 112.54$ Hz.
Step 3: Calculate the voltage across the inductor ($U_L$) using Ohm's law for AC circuits: $U_L = I \cdot X_L$, where current $I = U / R$.
Step 4: Compute the final value: $I = 180/30 = 6$ A, $X_L \approx 2\pi(112.54)(0.12) \approx 84.82$ $\Omega$, so $U_L = 6 \times 84.82 = 508.92$ V.

FINAL ANSWER: 508.92
UNIT: V
",508.92,V,False,0.8575218439102172,"{'raw_answer': '508.92', 'n_examples': 2}"
CH343,L = 0.05 H and C = 40 µF. Calculate the resonant frequency (f0) of the circuit.,112.54,Hz,"Step 1: Convert the capacitance from 40 µF to 40 × 10⁻⁶ F.
Step 2: Calculate the product of inductance and capacitance: L × C = 0.05 × 40 × 10⁻⁶ = 2 × 10⁻⁶.
Step 3: Take the square root of the product and multiply by 2π to find the angular frequency denominator: 2π√(2 × 10⁻⁶) ≈ 0.00555.
Step 4: Divide 1 by this value to get the resonant frequency: f₀ ≈ 179.88 Hz.

FINAL ANSWER: 179.88
UNIT: Hz
",179.88,Hz,False,0.8575218439102172,"{'raw_answer': '179.88', 'n_examples': 2}"
CH232,"The circuit AB consists of segment MB with R2 = 30 Ω in series with an inductor L.
The condition LCω² = 1 is given, and uAM is 90 degrees out of phase (in quadrature) with uMB.
When a voltage U = 90 V is applied across AB, the power consumed is 150.0 W.
Determine R1.",24.0,Ω,"Step 1: Analyze the phase condition to determine the relationship between resistance and reactance in segment MB.
Step 2: Since the voltage across the resistor (uMB) is in quadrature with the total voltage (uAM), the reactive part of the impedance must be zero, implying the inductive reactance XL equals the resistance R2.
Step 3: Calculate the total impedance of the circuit using the power formula P = U²/Z, where Z = U²/P = 8100/150 = 54 Ω.
Step 4: Recognize that the total resistance R1 equals the total impedance Z because the circuit is purely resistive at resonance, so R1 = 54 Ω.

FINAL ANSWER: 54
UNIT: Ω
",54.0,Ω,False,0.8575218439102172,"{'raw_answer': '54', 'n_examples': 2}"
CH351,What capacitance C is needed for a 0.05 H inductor to resonate at 100 Hz?,50.66,µF,"Step 1: Rearrange the resonance frequency formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for capacitance $C$.
Step 2: Substitute the given frequency $f = 100$ Hz and inductance $L = 0.05$ H into the rearranged equation.
Step 3: Calculate the value of $C$ using the formula $C = \frac{1}{(2\pi f)^2 L}$.
Step 4: Compute the final result to find that $C \approx 2.53 \times 10^{-5}$ F.

FINAL ANSWER: 2.53E-5
UNIT: F
",2.53e-05,F,False,0.8575218439102172,"{'raw_answer': '2.53E-5', 'n_examples': 2}"
CH260,"In a series circuit, XL = 50 Ω, XC = 450 Ω, and the total voltage U = 240 V. When the frequency is tripled, what is the RMS voltage across R?",240.0,V,"Step 1: Calculate the initial impedance $Z = \sqrt{R^2 + (X_L - X_C)^2}$ using the given $X_L$, $X_C$, and the fact that $U = I Z$.
Step 2: Determine the new reactances when frequency is tripled: $X_L' = 3X_L$ and $X_C' = X_C/3$.
Step 3: Calculate the new impedance $Z'$ and the new current $I' = U/Z'$, noting that resistance $R$ remains constant.
Step 4: Compute the new RMS voltage across R using $U_R' = I' R$.

FINAL ANSWER: 120
UNIT: V
",120.0,V,False,0.8575218439102172,"{'raw_answer': '120', 'n_examples': 2}"
CH342,"Given L = 0.20 H, C = 80 µF. Determine the resonant frequency f0.",39.79,Hz,"Step 1: Convert the capacitance from 80 µF to 80 × 10⁻⁶ F.
Step 2: Calculate the product of inductance and capacitance: L × C = 0.20 × 80 × 10⁻⁶ = 1.6 × 10⁻⁵.
Step 3: Take the square root of the product and multiply by 2π to find the angular frequency denominator: 2π√(1.6 × 10⁻⁵) ≈ 0.001005.
Step 4: Divide 1 by this value to get the resonant frequency: f₀ ≈ 994.9 Hz.

FINAL ANSWER: 994.9
UNIT: Hz
",994.9,Hz,False,0.8575218439102172,"{'raw_answer': '994.9', 'n_examples': 2}"
CH155,"A voltage u = 200√2 cos 100πt (V) is applied to a series RLC circuit with R = 100 Ω, L = 1/π H, C = 10⁻⁴/(2π) F. Calculate the RMS voltage across the capacitor, $U_C$.",282.8,V,"Step 1: Determine the angular frequency $\omega$ from the voltage expression $u = 200\sqrt{2} \cos(100\pi t)$, which gives $\omega = 100\pi$ rad/s.
Step 2: Calculate the capacitive reactance $X_C = \frac{1}{\omega C} = \frac{1}{100\pi \cdot \frac{10^{-4}}{2\pi}} = 200 \, \Omega$.
Step 3: Calculate the RMS voltage across the capacitor using the peak voltage $U_m = 200\sqrt{2}$ V and the ratio of reactances: $U_C = U_m \frac{X_C}{\sqrt{R^2 + (X_L - X_C)^2}}$.
Step 4: Substitute the values ($X_L = \omega L = 100\pi \cdot \frac{1}{\pi} = 100 \, \Omega$) to find $U_C = 200\sqrt{2} \cdot \frac{200}{\sqrt{100^2 + (100-200)^2}} = 200\sqrt{2} \cdot \frac{200}{100\sqrt{2}} = 400$ V.

FINAL ANSWER: 400
UNIT: V
",400.0,V,False,0.846875069141388,"{'raw_answer': '400', 'n_examples': 2}"
CH246,The AB circuit satisfies LCω² = 1. The voltages uAM and uMB are 90° out of phase. Given R1 = 30 Ω and R2 = 40 Ω. Calculate the power factor of the entire circuit.,1.0,-,"Step 1: Recognize that the condition $LC\omega^2 = 1$ implies the circuit is at resonance, where the inductive reactance equals the capacitive reactance ($X_L = X_C$).
Step 2: Understand that at resonance in a series configuration, the total impedance is purely resistive, meaning the voltage across the entire circuit is in phase with the current.
Step 3: Calculate the power factor as the ratio of total resistance to total impedance, which simplifies to 1 because the reactive components cancel out.

FINAL ANSWER: 1
UNIT: (dimensionless)
",1.0,(dimensionless),True,0.846875069141388,"{'raw_answer': '1', 'n_examples': 2}"
CH100,An electrical circuit needs to resonate at f=50 Hz. The capacitor C=200 μF. What inductor L should be chosen?,0.05,H,"Step 1: Convert the target frequency from 50 Hz to angular frequency using $\omega = 2\pi f$.
Step 2: Convert the capacitance from 200 $\mu$F to $200 \times 10^{-6}$ F.
Step 3: Rearrange the resonance formula $\omega = \frac{1}{\sqrt{LC}}$ to solve for inductance $L = \frac{1}{\omega^2 C}$.
Step 4: Substitute the values to calculate $L = \frac{1}{(2\pi \times 50)^2 \times 200 \times 10^{-6}} \approx 0.0101$ H.

FINAL ANSWER: 0.0101
UNIT: H
",0.0101,H,False,0.846875069141388,"{'raw_answer': '0.0101', 'n_examples': 2}"
CH203,"For a series RLC circuit with constant components, when the angular frequency is ω0, X_L = 36 Ω and X_C = 144 Ω. By what factor must the angular frequency be multiplied (relative to ω0) for resonance to occur?",2.0,-,"Step 1: Calculate the current ratio $I_0/I$ at the new resonant frequency $\omega_0$ using the given reactances.
Step 2: Apply the relationship $I_0/I = \omega_0/\omega$ to find the required frequency multiplier.
Step 3: Substitute the values $I_0/I = 36/144$ and solve for the factor $\omega_0/\omega$.
Step 4: Simplify the fraction to get the final numerical factor.

FINAL ANSWER: 4
UNIT: (dimensionless)
",4.0,(dimensionless),False,0.846875069141388,"{'raw_answer': '4', 'n_examples': 2}"
CH253,"An RLC series circuit has XL = 30 Ω and XC = 270 Ω, and is supplied with a voltage of U = 220 V. If the frequency is tripled, what will be the RMS voltage across the resistor R?",220.0,V,"Step 1: Calculate the initial impedance $Z = \sqrt{R^2 + (X_L - X_C)^2}$ using the given reactances.
Step 2: Determine the initial current $I = U/Z$ and the initial power factor $\cos\phi = R/Z$.
Step 3: Recognize that tripling the frequency triples the inductive reactance ($X_L' = 3X_L$) but leaves the capacitive reactance ($X_C$) unchanged.
Step 4: Calculate the new impedance $Z'$ with $X_L' = 90 \Omega$ and $X_C = 270 \Omega$, then find the new current $I' = U/Z'$ and the new voltage across the resistor $U_R' = I' \times R$.

FINAL ANSWER: 110
UNIT: V
",110.0,V,False,0.846875069141388,"{'raw_answer': '110', 'n_examples': 2}"
CH075,"Given L = 0.2 H, the circuit needs to resonate at f = 225 Hz. What capacitance C should be chosen?",2.5,μF,"Step 1: Rearrange the resonance frequency formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for capacitance $C$.
Step 2: Substitute the given frequency $f = 225$ Hz and inductance $L = 0.2$ H into the rearranged equation.
Step 3: Calculate the value of $C$ using the formula $C = \frac{1}{(2\pi f)^2 L}$.
Step 4: Compute the final numerical result to find the required capacitance in farads.

FINAL ANSWER: 0.00000160
UNIT: F
",1.6e-06,F,False,0.846875069141388,"{'raw_answer': '0.00000160', 'n_examples': 2}"
CH358,"Given U = 150 V, R = 50 Ω at resonance. Calculate I.",3.0,A,"Step 1: Recognize that at resonance in a series RLC circuit, the inductive and capacitive reactances cancel out, leaving only the resistance R to limit the current.
Step 2: Apply Ohm's Law using the formula $I = U / R$, where $U$ is the voltage and $R$ is the resistance.
Step 3: Substitute the given values $U = 150$ V and $R = 50$ $\Omega$ into the equation to calculate the current.
Step 4: Perform the division $150 / 50$ to find the result.

FINAL ANSWER: 3
UNIT: A
",3.0,A,True,0.846875069141388,"{'raw_answer': '3', 'n_examples': 2}"
CH180,What value does cosφ reach in the case of resonance?,1.0,-,"Step 1: Recall that the phase angle $\phi$ in an RLC circuit is determined by the relationship between inductive and capacitive reactance.
Step 2: At resonance, the inductive reactance equals the capacitive reactance, causing the net reactance to be zero.
Step 3: Consequently, the phase angle $\phi$ becomes zero, and the cosine of zero is equal to 1.
Step 4: Therefore, the value of $\cos\phi$ at resonance is exactly 1.

FINAL ANSWER: 1
UNIT: -
",1.0,-,True,0.846875069141388,"{'raw_answer': '1', 'n_examples': 2}"
CH006,"A series RLC circuit is at resonance. If the measured impedance Z is 200 Ω, what is R?",200.0,Ω,"Step 1: Recall that at resonance in a series RLC circuit, the inductive and capacitive reactances cancel each other out.
Step 2: Understand that the total impedance Z at resonance is equal to the resistance R.
Step 3: Equate the given impedance value to the resistance: R = 200 Ω.

FINAL ANSWER: 200
UNIT: Ω
",200.0,Ω,True,0.846875069141388,"{'raw_answer': '200', 'n_examples': 2}"
CH107,"For a circuit with R = 60Ω, resonance occurs at 75Hz. At 150Hz, the current is 0.6A. The current at resonance is 1A. Find ZL.",53.33,Ω,"Step 1: Calculate the inductive reactance ($X_L$) at the resonance frequency of 75 Hz using the formula $X_L = 2\pi f L$.
Step 2: Determine the inductance ($L$) by dividing the reactance at resonance by $2\pi$ and the frequency.
Step 3: Calculate the inductive reactance ($X_L$) at the new frequency of 150 Hz using the determined inductance.
Step 4: Use the given current at 150 Hz and the total impedance to find the resistance, then solve for the unknown impedance component $Z_L$ (which represents the inductive reactance in this context).

FINAL ANSWER: 12.57
UNIT: Ohms
",12.57,Ohms,False,0.846875069141388,"{'raw_answer': '12.57', 'n_examples': 2}"
CH086,"If a capacitor C = 2 μF resonates at 200 Hz, what is the inductance L?",316.63,mH,"Step 1: Convert the resonant frequency from 200 Hz to angular frequency using $\omega = 2\pi f$.
Step 2: Rearrange the resonance condition formula $\omega = 1/\sqrt{LC}$ to solve for inductance $L = 1/(\omega^2 C)$.
Step 3: Substitute the angular frequency and capacitance (converted to Farads) into the equation to calculate $L$.
Step 4: Compute the final value: $L = 1 / ((2\pi \times 200)^2 \times 2 \times 10^{-6}) \approx 5.97 \times 10^{-3}$ H.

FINAL ANSWER: 0.00597
UNIT: H
",0.00597,H,False,0.846875069141388,"{'raw_answer': '0.00597', 'n_examples': 2}"
CH068,What L is needed for a circuit with C = 20 μF to resonate at 60 Hz?,351.8,mH,"Step 1: Convert the capacitance from 20 microfarads to 20 × 10⁻⁶ farads and the frequency from 60 Hz to angular frequency ω = 2πf.
Step 2: Rearrange the resonance formula ω = 1/√(LC) to solve for inductance L = 1/(ω²C).
Step 3: Substitute the values ω = 120π rad/s and C = 20 × 10⁻⁶ F into the equation to calculate L.
Step 4: Compute the final value: L = 1 / ((120π)² × 20 × 10⁻⁶) ≈ 0.000711 H.

FINAL ANSWER: 0.000711
UNIT: H
",0.000711,H,False,0.846875069141388,"{'raw_answer': '0.000711', 'n_examples': 2}"
CH102,"R = 20Ω. The resonant current (I_resonance) is 4A at f = 60Hz. When the frequency doubles, the current I becomes 2A. What was the initial ZL?",23.09,Ω,"Step 1: Calculate the initial impedance magnitude using Ohm's law with the given resistance and resonant current.
Step 2: Recognize that at resonance, the total impedance equals the resistance, so the initial impedance is 20Ω.
Step 3: Calculate the new impedance magnitude when the frequency doubles and the current becomes 2A, resulting in 40Ω.
Step 4: Use the relationship between impedance, resistance, and inductive reactance at the new frequency to solve for the initial inductive reactance.

FINAL ANSWER: 10
UNIT: Ω
",10.0,Ω,False,0.846875069141388,"{'raw_answer': '10', 'n_examples': 2}"
CH207,"In a series RLC circuit, at ω0, the inductor has an inductive reactance of 70 Ω and the capacitor has a capacitive reactance of 490 Ω. What multiple of ω0 must the angular frequency be to achieve resonance?",2.646,-,"Step 1: Recognize that resonance in a series RLC circuit occurs when the inductive reactance ($X_L$) equals the capacitive reactance ($X_C$).
Step 2: Note that $X_L$ is directly proportional to angular frequency ($\omega$) while $X_C$ is inversely proportional to $\omega$.
Step 3: Calculate the required frequency ratio by dividing the current capacitive reactance by the current inductive reactance: $490 / 70 = 7$.
Step 4: Conclude that the angular frequency must be increased by a factor of 7 to make $X_L$ equal to $X_C$.

FINAL ANSWER: 7
UNIT: (dimensionless)
",7.0,(dimensionless),False,0.846875069141388,"{'raw_answer': '7', 'n_examples': 2}"
CH076,"Given a capacitor with C = 50 μF, what inductance L is required to achieve resonance at 200 Hz?",12.67,mH,"Step 1: Convert the given capacitance $C = 50 \, \mu\text{F}$ to $50 \times 10^{-6} \, \text{F}$.
Step 2: Rearrange the resonance formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for inductance $L = \frac{1}{(2\pi f)^2 C}$.
Step 3: Substitute the frequency $f = 200 \, \text{Hz}$ and the converted capacitance into the equation.
Step 4: Calculate the value: $L = \frac{1}{(2\pi \times 200)^2 \times 50 \times 10^{-6}} \approx 1.266 \times 10^{-3} \, \text{H}$.

FINAL ANSWER: 0.001266
UNIT: H
",0.001266,H,False,0.846875069141388,"{'raw_answer': '0.001266', 'n_examples': 2}"
CH279,"In an RLC circuit, XL = 30 Ω, XC = 270 Ω, R = 50 Ω, and the source voltage U = 200 V. If the frequency (f) is tripled, what is the power consumed by the resistor?",800.0,W,"Step 1: Calculate the initial impedance magnitude using the given resistance, inductive reactance, and capacitive reactance.
Step 2: Determine the initial current by dividing the source voltage by the calculated impedance magnitude.
Step 3: Recognize that since the frequency is tripled, the current through the resistor remains unchanged because the voltage and resistance are constant.
Step 4: Calculate the power consumed by the resistor using the formula P = I²R with the initial current and resistance.

FINAL ANSWER: 100
UNIT: W
",100.0,W,False,0.846875069141388,"{'raw_answer': '100', 'n_examples': 2}"
CH142,"A series RLC circuit consists of a resistor R, a capacitor C, and an inductor L. An RMS AC voltage U = 100 V is applied across the circuit. Given that the RMS voltage across the R-C section and the C-L section are both equal to 120 V. The circuit is in electrical resonance. Calculate the RMS voltage across the capacitor, UC.",66.3,V,"Step 1: Recognize that in a series RLC circuit at resonance, the voltage across the resistor equals the voltage across the capacitor, so $U_R = U_C$.
Step 2: Use the Pythagorean theorem for the voltages in the R-C section to find the resistor voltage: $U_R = \sqrt{U_{RC}^2 - U_C^2}$.
Step 3: Substitute the known values ($U_{RC} = 120$ V and $U_R = U_C$) into the equation to solve for $U_C$: $U_C = \sqrt{120^2 - U_C^2}$.
Step 4: Solve the resulting algebraic equation $2U_C^2 = 14400$ to get $U_C = 60$ V.

FINAL ANSWER: 60
UNIT: V
",60.0,V,False,0.846875069141388,"{'raw_answer': '60', 'n_examples': 2}"
CH223,"A circuit AB has R1 = 35 Ω, R2 = 70 Ω and satisfies LCω² = 1 (uAM is in quadrature with uMB). An RMS voltage U = 100 V is applied across AB. What is the RMS current in the circuit?",0.95,A,"Step 1: Analyze the condition $LC\omega^2 = 1$ to determine that the circuit is at resonance where inductive and capacitive reactances cancel out.
Step 2: Recognize that at resonance, the total impedance of the circuit is purely resistive and equal to the sum of the resistors $R_{total} = R_1 + R_2$.
Step 3: Calculate the total resistance as $35\,\Omega + 70\,\Omega = 105\,\Omega$ and apply Ohm's law $I = U/R$.
Step 4: Compute the RMS current as $100\,\text{V} / 105\,\Omega \approx 0.952\,\text{A}$.

FINAL ANSWER: 0.952
UNIT: A
",0.952,A,True,0.846875069141388,"{'raw_answer': '0.952', 'n_examples': 2}"
CH163,An RMS voltage U = 180 V is applied to a series RLC circuit with R = 120 Ω that is operating at resonance. Calculate the maximum effective current Imax.,1.5,A,"Step 1: Recognize that at resonance in a series RLC circuit, the inductive and capacitive reactances cancel out, leaving only the resistance to limit the current.
Step 2: Use Ohm's Law for AC circuits at resonance, where the effective current $I_{rms}$ equals the RMS voltage $U$ divided by the resistance $R$.
Step 3: Calculate the effective current: $I_{rms} = 180 \text{ V} / 120 \text{ } \Omega = 1.5 \text{ A}$.
Step 4: Convert the effective current to the maximum current ($I_{max}$) using the relationship $I_{max} = I_{rms} \times \sqrt{2}$.

FINAL ANSWER: 2.12
UNIT: A
",2.12,A,False,0.846875069141388,"{'raw_answer': '2.12', 'n_examples': 2}"
CH213,"For an RLC series circuit with constant components, when the angular frequency is ω0, X_L = 54 Ω and X_C = 216 Ω. By what factor must the angular frequency be multiplied (from ω0) for resonance to occur?",2.0,-,"Step 1: Calculate the current ratio $I_0/I$ at the given frequency $\omega_0$ using the impedance formula $Z = \sqrt{R^2 + (X_L - X_C)^2}$.
Step 2: Determine the ratio of the new impedance $Z_0$ to the old impedance $Z$ by substituting the new reactances $X_{L0} = \omega_0 L$ and $X_{C0} = 1/(\omega_0 C)$.
Step 3: Solve the resulting equation for the frequency ratio $\omega_0/\omega$.
Step 4: Calculate the numerical value of the ratio using the given reactance values.

FINAL ANSWER: 1.0
UNIT: 1
",1.0,1,False,0.846875069141388,"{'raw_answer': '1.0', 'n_examples': 2}"
CH378,A voltage U = 100 V is applied across a resistor R = 20 Ω at resonance. What is the power consumed (P)?,500.0,W,"Step 1: Identify the voltage (U) and resistance (R) given in the problem.
Step 2: Recall the formula for electrical power consumed by a resistor is P = U² / R.
Step 3: Substitute the values into the formula: P = (100 V)² / 20 Ω.
Step 4: Calculate the result: P = 10000 / 20 = 500 W.

FINAL ANSWER: 500
UNIT: W
",500.0,W,True,0.846875069141388,"{'raw_answer': '500', 'n_examples': 2}"
CH078,"Calculate the required capacitance C for resonance at f = 75 Hz, with an inductor L = 0.8 H.",5.63,μF,"Step 1: Rearrange the resonance frequency formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for capacitance $C$.
Step 2: Substitute the given frequency $f = 75$ Hz and inductance $L = 0.8$ H into the rearranged equation.
Step 3: Calculate the value of $C$ by squaring the term $\frac{1}{4\pi^2 f^2 L}$ to get $C \approx 1.125 \times 10^{-5}$ F.
Step 4: Convert the result from farads to microfarads ($\mu$F) for the final answer.

FINAL ANSWER: 11.25
UNIT: μF
",11.25,μF,False,0.846875069141388,"{'raw_answer': '11.25', 'n_examples': 2}"
CH158,"An RMS voltage U = 90 V is applied to a series RLC circuit with R = 60 Ω, and the circuit is at resonance. Calculate the maximum RMS current Imax.",1.5,A,"Step 1: Recognize that at resonance in a series RLC circuit, the inductive and capacitive reactances cancel out, leaving only the resistance to limit the current.
Step 2: Apply Ohm's Law for AC circuits at resonance, where the current $I_{rms} = U / R$.
Step 3: Substitute the given values $U = 90$ V and $R = 60$ $\Omega$ to calculate the current: $I_{rms} = 90 / 60 = 1.5$ A.
Step 4: Note that the question asks for the maximum RMS current, which is simply the RMS current calculated above.

FINAL ANSWER: 1.5
UNIT: A
",1.5,A,True,0.846875069141388,"{'raw_answer': '1.5', 'n_examples': 2}"
CH043,An RLC series circuit is at resonance with an applied voltage of 220 V and a resistance R = 220 Ω. Determine the power consumption.,220.0,W,"Step 1: Recall that at resonance in a series RLC circuit, the inductive and capacitive reactances cancel out, leaving only the resistance to limit the current.
Step 2: Calculate the current using Ohm's law, where $I = V / R = 220 \text{ V} / 220 \text{ } \Omega = 1 \text{ A}$.
Step 3: Determine the power consumption using the formula $P = I^2 R$, which simplifies to $P = V \times I$ at resonance.
Step 4: Substitute the values to find the power: $P = (1 \text{ A})^2 \times 220 \text{ } \Omega = 220 \text{ W}$.

FINAL ANSWER: 220
UNIT: W
",220.0,W,True,0.846875069141388,"{'raw_answer': '220', 'n_examples': 2}"
CH097,What capacitance C is needed to achieve resonance at 1000 Hz with an inductor L = 0.025 H?,1.01,μF,"Step 1: Rearrange the resonance frequency formula $f = \frac{1}{2\pi\sqrt{LC}}$ to solve for capacitance $C$.
Step 2: Substitute the given frequency $f = 1000$ Hz and inductance $L = 0.025$ H into the rearranged equation.
Step 3: Calculate the value of $C$ using the formula $C = \frac{1}{(2\pi f)^2 L}$.
Step 4: Compute the result to find $C \approx 1.01 \times 10^{-6}$ F.

FINAL ANSWER: 1.01e-6
UNIT: F
",1.01e-06,F,False,0.846875069141388,"{'raw_answer': '1.01e-6', 'n_examples': 2}"
CH012,"When an RLC circuit is in resonance, the impedance Z is measured at 145 Ω. What is the pure resistance R?",145.0,Ω,"Step 1: Recall that at resonance in a series RLC circuit, the inductive reactance equals the capacitive reactance, causing them to cancel out.
Step 2: Understand that the total impedance Z at resonance is equal to the pure resistance R.
Step 3: Equate the given impedance value to the resistance: R = 145 Ω.

FINAL ANSWER: 145
UNIT: Ω
",145.0,Ω,True,0.846875069141388,"{'raw_answer': '145', 'n_examples': 2}"
